Itemname,Effectnum,Unixtime,Value
Texas Ten Gallon,35,1684656612,54.34254000000001
Texas Ten Gallon,36,1677754772,47.9493
Texas Ten Gallon,37,1595066030,97.49691000000001
Texas Ten Gallon,38,1691307374,982.9606500000001
Texas Ten Gallon,39,1664111158,479.49300000000005
Texas Ten Gallon,40,1615726253,95.8986
Texas Ten Gallon,43,1705248467,2397.465
Texas Ten Gallon,44,1694288390,770.3854200000001
Texas Ten Gallon,45,1385188205,368.98
Texas Ten Gallon,57,1642483132,59.13747000000001
Texas Ten Gallon,59,1711207550,94.30029
Texas Ten Gallon,6,1703714075,65.53071
Texas Ten Gallon,60,1531063937,35.16282
Texas Ten Gallon,69,1669099715,1598.3100000000002
Texas Ten Gallon,7,1716051448,79.91550000000001
Texas Ten Gallon,71,1720602349,1102.8339
Texas Ten Gallon,9,1722538296,274.90932000000004
Texas Ten Gallon,8,1715364561,132.65973
Texas Ten Gallon,73,1408011739,182.20734000000002
Texas Ten Gallon,62,1728495207,199.78875000000002
Texas Ten Gallon,58,1713940463,175.81410000000002
Texas Ten Gallon,56,1698969974,86.30874
Texas Ten Gallon,61,1698597362,124.66818
Texas Ten Gallon,66,1440344673,33.564510000000006
Texas Ten Gallon,76,1626125010,599.36625
Texas Ten Gallon,87,1625914439,399.57750000000004
Texas Ten Gallon,86,1421537185,163.02762
Texas Ten Gallon,72,1635848257,439.53525
Texas Ten Gallon,89,1703702810,591.3747000000001
Texas Ten Gallon,65,1675713745,63.9324
Texas Ten Gallon,90,1679339139,559.4085
Texas Ten Gallon,75,1669099739,1446.47055
Texas Ten Gallon,78,1430108334,134.25804000000002
Texas Ten Gallon,47,1698437704,1278.6480000000001
Texas Ten Gallon,80,1622321390,639.3240000000001
Texas Ten Gallon,88,1691306151,150.24114
Texas Ten Gallon,79,1713101421,2397.465
Texas Ten Gallon,67,1487443547,63.9324
Texas Ten Gallon,107,1499706411,78.31719000000001
Texas Ten Gallon,68,1534696153,63.9324
Texas Ten Gallon,70,1644839572,559.4085
Texas Ten Gallon,64,1556041375,111.88170000000001
Texas Ten Gallon,108,1695407445,751.2057000000001
Texas Ten Gallon,46,1546765323,225.36171000000002
Texas Ten Gallon,81,1529709643,247.73805000000002
Texas Ten Gallon,83,1590043896,287.6958
Engineer's Cap,10,1728495185,140.65128
Engineer's Cap,11,1733587414,35.16282
Engineer's Cap,12,1430581889,19.179720000000003
Engineer's Cap,13,1728738537,159.83100000000002
Engineer's Cap,14,1699364045,143.8479
Engineer's Cap,15,1640956559,41.55606
Engineer's Cap,16,1594938954,25.572960000000002
Engineer's Cap,17,1673564839,145.44621
Engineer's Cap,18,1509897738,20.77803
Engineer's Cap,19,1596771734,25.572960000000002
Engineer's Cap,29,1697100637,28.76958
Engineer's Cap,30,1629249095,43.15437
Engineer's Cap,31,1581518254,17.58141
Engineer's Cap,32,1704211791,20.77803
Engineer's Cap,33,1697635938,23.97465
Engineer's Cap,34,1693957724,19.179720000000003
Engineer's Cap,35,1676920486,33.564510000000006
Engineer's Cap,36,1689240028,20.77803
Engineer's Cap,37,1680439088,87.90705000000001
Engineer's Cap,38,1514377937,127.8648
Engineer's Cap,39,1728018904,115.07832
Engineer's Cap,40,1706363785,121.47156000000001
Engineer's Cap,43,1367843528,107.8
Engineer's Cap,45,1534703251,151.83945
Engineer's Cap,47,1707220717,958.9860000000001
Engineer's Cap,59,1594098845,14.38479
Engineer's Cap,6,1593652700,14.38479
Engineer's Cap,60,1691328853,17.58141
Engineer's Cap,61,1687121885,49.547610000000006
Engineer's Cap,62,1678264175,38.359440000000006
Engineer's Cap,65,1674207556,55.940850000000005
Engineer's Cap,68,1534867538,36.76113
Engineer's Cap,7,1693313218,19.179720000000003
Engineer's Cap,74,1557590853,191.7972
Engineer's Cap,78,1401638871,54.34254000000001
Engineer's Cap,8,1728273538,87.90705000000001
Engineer's Cap,80,1580368280,199.78875000000002
Engineer's Cap,9,1619885222,55.940850000000005
Engineer's Cap,69,1405144057,118.27494000000002
Engineer's Cap,64,1407601323,60.735780000000005
Engineer's Cap,56,1577659254,15.9831
Engineer's Cap,58,1545858945,30.367890000000003
Engineer's Cap,85,1707220707,479.49300000000005
Engineer's Cap,89,1605282771,135.85635000000002
Engineer's Cap,77,1493698594,63.9324
Engineer's Cap,87,1473725558,54.34254000000001
Engineer's Cap,70,1701958519,559.4085
Engineer's Cap,84,1507734438,65.53071
Engineer's Cap,90,1703791163,297.28566
Engineer's Cap,73,1607173770,519.4507500000001
Engineer's Cap,110,1603529481,47.9493
Engineer's Cap,57,1697746025,23.97465
Engineer's Cap,109,1703788761,86.30874
Engineer's Cap,107,1577658915,51.145920000000004
Engineer's Cap,88,1593894903,39.957750000000004
Engineer's Cap,72,1611481886,159.83100000000002
Engineer's Cap,63,1550305930,95.8986
Engineer's Cap,66,1557162823,41.55606
Engineer's Cap,44,1629249927,375.60285000000005
Engineer's Cap,71,1720796101,607.3578
Engineer's Cap,46,1647878566,415.5606
Engineer's Cap,81,1697494200,1654.2508500000001
Officer's Ushanka,10,1634949792,135.85635000000002
Officer's Ushanka,11,1627546714,31.9662
Officer's Ushanka,12,1706187780,38.359440000000006
Officer's Ushanka,13,1692459559,958.9860000000001
Officer's Ushanka,14,1704313256,719.2395
Officer's Ushanka,15,1534410822,28.76958
Officer's Ushanka,16,1557257736,39.957750000000004
Officer's Ushanka,17,1712745386,191.7972
Officer's Ushanka,18,1594506315,30.367890000000003
Officer's Ushanka,19,1642904182,87.90705000000001
Officer's Ushanka,29,1698947620,55.940850000000005
Officer's Ushanka,30,1702988105,127.8648
Officer's Ushanka,31,1489410212,17.58141
Officer's Ushanka,32,1698856469,54.34254000000001
Officer's Ushanka,33,1712545840,41.55606
Officer's Ushanka,34,1698091313,33.564510000000006
Officer's Ushanka,35,1693645870,35.16282
Officer's Ushanka,36,1712802817,47.9493
Officer's Ushanka,37,1633982594,55.940850000000005
Officer's Ushanka,38,1654037692,335.6451
Officer's Ushanka,39,1670090146,124.66818
Officer's Ushanka,45,1419698557,198.19044000000002
Officer's Ushanka,47,1725594165,1278.6480000000001
Officer's Ushanka,56,1632494332,65.53071
Officer's Ushanka,59,1594503937,19.179720000000003
Officer's Ushanka,6,1527372948,25.572960000000002
Officer's Ushanka,60,1552128434,25.572960000000002
Officer's Ushanka,62,1731135053,95.8986
Officer's Ushanka,63,1392767398,92.70198
Officer's Ushanka,64,1714562361,255.7296
Officer's Ushanka,7,1622626133,38.359440000000006
Officer's Ushanka,8,1561930469,44.752680000000005
Officer's Ushanka,9,1627520962,134.25804000000002
Officer's Ushanka,61,1684531353,65.53071
Officer's Ushanka,57,1698591936,60.735780000000005
Officer's Ushanka,89,1723398326,255.7296
Officer's Ushanka,58,1710888574,60.735780000000005
Officer's Ushanka,67,1691527041,102.29184000000001
Officer's Ushanka,43,1730487027,3124.69605
Officer's Ushanka,87,1570691711,151.83945
Officer's Ushanka,74,1502399372,151.83945
Officer's Ushanka,76,1730486933,2597.2537500000003
Officer's Ushanka,71,1666016547,279.70425
Officer's Ushanka,44,1592083523,239.74650000000003
Officer's Ushanka,66,1508025578,28.76958
Officer's Ushanka,88,1716621909,107.08677
Officer's Ushanka,109,1580665072,95.8986
Officer's Ushanka,72,1709913609,367.6113
Officer's Ushanka,110,1534842545,68.72733000000001
Officer's Ushanka,80,1646487611,639.3240000000001
Officer's Ushanka,73,1553765809,303.6789
Officer's Ushanka,90,1698947799,319.66200000000003
Officer's Ushanka,79,1711024549,2397.465
Officer's Ushanka,46,1501612058,95.8986
Officer's Ushanka,81,1432877653,105.48846
Officer's Ushanka,83,1598558351,230.15664
Tough Guy's Toque,10,1735992752,190.19889
Tough Guy's Toque,11,1712688140,54.34254000000001
Tough Guy's Toque,12,1641403082,19.179720000000003
Tough Guy's Toque,13,1632941073,121.47156000000001
Tough Guy's Toque,14,1703789387,115.07832
Tough Guy's Toque,15,1704221687,55.940850000000005
Tough Guy's Toque,16,1625235239,44.752680000000005
Tough Guy's Toque,17,1726904144,175.81410000000002
Tough Guy's Toque,18,1714341354,41.55606
Tough Guy's Toque,19,1720119342,79.91550000000001
Tough Guy's Toque,29,1711932045,28.76958
Tough Guy's Toque,30,1625688048,46.35099
Tough Guy's Toque,31,1737634776,17.58141
Tough Guy's Toque,32,1712044469,19.179720000000003
Tough Guy's Toque,33,1452155578,15.9831
Tough Guy's Toque,34,1618346491,15.183945000000001
Tough Guy's Toque,35,1566161972,12.786480000000001
Tough Guy's Toque,36,1711938488,20.77803
Tough Guy's Toque,37,1653843827,71.92395
Tough Guy's Toque,38,1636667335,279.70425
Tough Guy's Toque,39,1642548780,47.9493
Tough Guy's Toque,40,1732512260,142.24959
Tough Guy's Toque,43,1598167727,239.74650000000003
Tough Guy's Toque,44,1726001100,359.61975
Tough Guy's Toque,45,1620177137,239.74650000000003
Tough Guy's Toque,47,1711657295,639.3240000000001
Tough Guy's Toque,56,1729901851,27.171270000000003
Tough Guy's Toque,57,1588250387,14.38479
Tough Guy's Toque,61,1704199030,41.55606
Tough Guy's Toque,6,1706782409,23.97465
Tough Guy's Toque,62,1706684948,51.145920000000004
Tough Guy's Toque,65,1534205105,17.58141
Tough Guy's Toque,7,1625685856,22.376340000000003
Tough Guy's Toque,70,1712689079,246.13974000000002
Tough Guy's Toque,71,1685738037,303.6789
Tough Guy's Toque,72,1671665077,255.7296
Tough Guy's Toque,8,1679121169,35.16282
Tough Guy's Toque,9,1597293222,41.55606
Tough Guy's Toque,63,1589273569,71.92395
Tough Guy's Toque,59,1588684863,14.38479
Tough Guy's Toque,60,1711912464,17.58141
Tough Guy's Toque,58,1494247576,36.76113
Tough Guy's Toque,66,1610607983,41.55606
Tough Guy's Toque,88,1634372372,60.735780000000005
Tough Guy's Toque,90,1696610018,271.71270000000004
Tough Guy's Toque,89,1693233737,191.7972
Tough Guy's Toque,84,1661258406,279.70425
Tough Guy's Toque,87,1700075298,295.68735000000004
Tough Guy's Toque,76,1704228115,879.0705
Tough Guy's Toque,75,1455116481,79.91550000000001
Tough Guy's Toque,67,1544003270,31.9662
Tough Guy's Toque,108,1528062938,52.74423
Tough Guy's Toque,79,1524765015,95.8986
Tough Guy's Toque,68,1615024476,39.957750000000004
Tough Guy's Toque,64,1590283009,71.92395
Tough Guy's Toque,46,1698597418,591.3747000000001
Tough Guy's Toque,83,1526641182,63.9324
Stainless Pot,10,1714807653,223.76340000000002
Stainless Pot,11,1625846039,33.564510000000006
Stainless Pot,12,1652370674,33.564510000000006
Stainless Pot,13,1733097373,431.54370000000006
Stainless Pot,14,1712179925,351.62820000000005
Stainless Pot,15,1715894986,116.67663
Stainless Pot,16,1726904000,110.28339000000001
Stainless Pot,17,1726692415,319.66200000000003
Stainless Pot,18,1714010367,44.752680000000005
Stainless Pot,19,1721552283,84.71043
Stainless Pot,29,1711791168,54.34254000000001
Stainless Pot,30,1712243526,55.940850000000005
Stainless Pot,31,1678185626,25.572960000000002
Stainless Pot,32,1696769315,28.76958
Stainless Pot,33,1728329737,49.547610000000006
Stainless Pot,34,1728330051,27.171270000000003
Stainless Pot,35,1690582138,55.940850000000005
Stainless Pot,36,1681514278,36.76113
Stainless Pot,37,1727143139,143.8479
Stainless Pot,38,1627515398,239.74650000000003
Stainless Pot,39,1590085442,44.752680000000005
Stainless Pot,40,1651533150,92.70198
Stainless Pot,43,1635855824,775.1803500000001
Stainless Pot,44,1684593160,655.3071000000001
Stainless Pot,45,1552464322,159.83100000000002
Stainless Pot,47,1720483064,1758.141
Stainless Pot,57,1730015981,44.752680000000005
Stainless Pot,56,1615236552,22.376340000000003
Stainless Pot,58,1727769460,60.735780000000005
Stainless Pot,59,1699146405,27.171270000000003
Stainless Pot,6,1692181373,23.97465
Stainless Pot,60,1728330179,30.367890000000003
Stainless Pot,62,1712096531,70.32564
Stainless Pot,63,1728929228,311.67045
Stainless Pot,64,1640955785,191.7972
Stainless Pot,65,1450908114,33.564510000000006
Stainless Pot,66,1530723498,89.50536000000001
Stainless Pot,67,1706370991,62.33409
Stainless Pot,68,1706204092,103.89015
Stainless Pot,69,1660552977,303.6789
Stainless Pot,7,1720035342,28.76958
Stainless Pot,71,1609927519,207.7803
Stainless Pot,72,1669314996,519.4507500000001
Stainless Pot,77,1612825273,639.3240000000001
Stainless Pot,8,1705524169,92.70198
Stainless Pot,9,1707589043,134.25804000000002
Stainless Pot,76,1612577659,799.1550000000001
Stainless Pot,80,1723972775,1598.3100000000002
Stainless Pot,61,1727982050,79.91550000000001
Stainless Pot,90,1734998243,383.5944
Stainless Pot,87,1731737860,639.3240000000001
Stainless Pot,78,1721664333,2397.465
Stainless Pot,86,1634974008,271.71270000000004
Stainless Pot,88,1716051385,119.87325000000001
Stainless Pot,85,1461707715,81.51381
Stainless Pot,74,1449637087,127.8648
Stainless Pot,107,1639855564,111.88170000000001
Stainless Pot,75,1614882749,639.3240000000001
Stainless Pot,89,1556891854,95.8986
Stainless Pot,110,1705880280,287.6958
Stainless Pot,109,1638570303,105.48846
Stainless Pot,46,1685782563,559.4085
Stainless Pot,81,1727799110,3995.775
Stainless Pot,83,1616307267,375.60285000000005
Tyrant's Helm,10,1707252020,239.74650000000003
Tyrant's Helm,11,1559674812,44.752680000000005
Tyrant's Helm,12,1714170281,25.572960000000002
Tyrant's Helm,13,1711035622,703.2564000000001
Tyrant's Helm,14,1711686662,607.3578
Tyrant's Helm,15,1706203707,84.71043
Tyrant's Helm,16,1728019202,135.85635000000002
Tyrant's Helm,17,1712377576,391.58595
Tyrant's Helm,18,1675502403,46.35099
Tyrant's Helm,19,1711744442,119.87325000000001
Tyrant's Helm,29,1712026627,78.31719000000001
Tyrant's Helm,30,1635106935,95.8986
Tyrant's Helm,31,1594488176,15.9831
Tyrant's Helm,32,1711796464,35.16282
Tyrant's Helm,33,1594502384,31.9662
Tyrant's Helm,34,1691328336,28.76958
Tyrant's Helm,35,1712754445,55.940850000000005
Tyrant's Helm,36,1705407247,38.359440000000006
Tyrant's Helm,37,1723164410,239.74650000000003
Tyrant's Helm,38,1722844401,1438.479
Tyrant's Helm,39,1721142532,527.4423
Tyrant's Helm,40,1542997385,63.9324
Tyrant's Helm,43,1713974945,2876.958
Tyrant's Helm,44,1643962810,966.9775500000001
Tyrant's Helm,45,1726347843,2876.958
Tyrant's Helm,47,1565921987,447.52680000000004
Tyrant's Helm,56,1711815143,65.53071
Tyrant's Helm,57,1601847055,22.376340000000003
Tyrant's Helm,58,1723835910,91.10367000000001
Tyrant's Helm,59,1664158921,31.9662
Tyrant's Helm,6,1693455420,31.9662
Tyrant's Helm,60,1707393679,28.76958
Tyrant's Helm,61,1660688955,79.91550000000001
Tyrant's Helm,62,1698353789,99.09522000000001
Tyrant's Helm,69,1690408137,575.3916
Tyrant's Helm,7,1594472919,20.77803
Tyrant's Helm,72,1685357125,575.3916
Tyrant's Helm,73,1460782306,271.71270000000004
Tyrant's Helm,75,1707248780,1917.9720000000002
Tyrant's Helm,8,1733243970,167.82255
Tyrant's Helm,9,1631659851,172.61748
Tyrant's Helm,67,1727260227,167.82255
Tyrant's Helm,68,1723400975,191.7972
Tyrant's Helm,64,1559500234,99.09522000000001
Tyrant's Helm,65,1716001031,159.83100000000002
Tyrant's Helm,74,1425219525,268.51608000000004
Tyrant's Helm,90,1703674132,439.53525
Tyrant's Helm,87,1719629196,1470.4452
Tyrant's Helm,79,1686801557,4794.93
Tyrant's Helm,85,1495294893,135.85635000000002
Tyrant's Helm,89,1696857101,479.49300000000005
Tyrant's Helm,86,1586423922,215.77185000000003
Tyrant's Helm,71,1426904749,102.29184000000001
Tyrant's Helm,88,1496374107,78.31719000000001
Tyrant's Helm,82,1703705717,1598.3100000000002
Tyrant's Helm,76,1724129334,5594.085
Tyrant's Helm,108,1715031880,783.1719
Tyrant's Helm,107,1647690437,303.6789
Tyrant's Helm,109,1726600330,479.49300000000005
Tyrant's Helm,84,1657955917,783.1719
Tyrant's Helm,66,1486247717,28.76958
Tyrant's Helm,110,1727087644,495.47610000000003
Tyrant's Helm,46,1625301445,679.2817500000001
Tyrant's Helm,81,1576278719,703.2564000000001
Backbiter's Billycock,10,1625944182,73.52226
Backbiter's Billycock,11,1714172934,27.171270000000003
Backbiter's Billycock,12,1645970047,20.77803
Backbiter's Billycock,13,1712739226,159.83100000000002
Backbiter's Billycock,14,1593277346,86.30874
Backbiter's Billycock,15,1555762052,25.572960000000002
Backbiter's Billycock,16,1723751745,35.16282
Backbiter's Billycock,17,1703321748,119.87325000000001
Backbiter's Billycock,18,1727299006,27.171270000000003
Backbiter's Billycock,19,1677859898,35.16282
Backbiter's Billycock,29,1632010957,41.55606
Backbiter's Billycock,31,1594585720,11.188170000000001
Backbiter's Billycock,30,1689461419,28.76958
Backbiter's Billycock,32,1679338824,20.77803
Backbiter's Billycock,33,1713735197,25.572960000000002
Backbiter's Billycock,34,1609352432,14.38479
Backbiter's Billycock,35,1712680721,25.572960000000002
Backbiter's Billycock,36,1707037507,20.77803
Backbiter's Billycock,37,1499573627,30.367890000000003
Backbiter's Billycock,38,1660691022,327.65355000000005
Backbiter's Billycock,39,1651307391,95.8986
Backbiter's Billycock,40,1732209759,287.6958
Backbiter's Billycock,44,1705524306,447.52680000000004
Backbiter's Billycock,45,1615929462,319.66200000000003
Backbiter's Billycock,47,1698682028,887.0620500000001
Backbiter's Billycock,57,1711959300,23.97465
Backbiter's Billycock,58,1538587992,22.376340000000003
Backbiter's Billycock,6,1553097763,15.9831
Backbiter's Billycock,61,1607459539,22.376340000000003
Backbiter's Billycock,62,1548606263,35.16282
Backbiter's Billycock,64,1653844093,111.88170000000001
Backbiter's Billycock,66,1736915188,63.9324
Backbiter's Billycock,7,1589652613,17.58141
Backbiter's Billycock,73,1670481144,1438.479
Backbiter's Billycock,78,1684693862,1190.74095
Backbiter's Billycock,8,1692199266,36.76113
Backbiter's Billycock,80,1664392964,799.1550000000001
Backbiter's Billycock,9,1712251455,78.31719000000001
Backbiter's Billycock,60,1593332133,11.188170000000001
Backbiter's Billycock,79,1695749328,2876.958
Backbiter's Billycock,56,1729782013,22.376340000000003
Backbiter's Billycock,69,1635565770,143.8479
Backbiter's Billycock,82,1705524383,447.52680000000004
Backbiter's Billycock,70,1683965535,319.66200000000003
Backbiter's Billycock,88,1704106010,111.88170000000001
Backbiter's Billycock,59,1650724332,19.179720000000003
Backbiter's Billycock,89,1689794693,118.27494000000002
Backbiter's Billycock,87,1715540586,231.75495
Backbiter's Billycock,90,1727418455,175.81410000000002
Backbiter's Billycock,68,1448515514,31.9662
Backbiter's Billycock,71,1621894862,105.48846
Backbiter's Billycock,76,1502760389,91.10367000000001
Backbiter's Billycock,107,1566525540,27.171270000000003
Backbiter's Billycock,110,1618173642,47.9493
Backbiter's Billycock,108,1624780495,41.55606
Backbiter's Billycock,65,1701282796,31.9662
Backbiter's Billycock,75,1625989125,383.5944
Backbiter's Billycock,67,1727556800,55.940850000000005
Backbiter's Billycock,46,1606331164,303.6789
Backbiter's Billycock,81,1570063183,271.71270000000004
Backbiter's Billycock,83,1427242070,31.9662
